"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
3842,"default","the next event was rescheduled","M",NA,"M-R-Ryan.png","critical","list1","list1_2","list1_D","Noah isn't annoyed that","Ryan","N",NA,"be_annoyed",NA,NA,"R",2,"next_event","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.33,11994,55,NA,NA,"default","Interpreting meaning behind words in partisan opposites?","No",51,"Yes","Part 3 was hard - ""didn't hear"" is ambiguous.",4,"Female",3,NA,NA,"Dem",0.06,0,0,0,0,0,0,NA,1,"WA","['CA', 'HI', 'WA']",NA,NA
3842,"default","the event started late","F",NA,"F-D-Elizabeth.png","critical","list1","list1_2","list1_D","Amelia doesn't know that","Elizabeth","N",NA,"know",NA,NA,"D",2,"late","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.82,7963,57,NA,NA,"default","Interpreting meaning behind words in partisan opposites?","No",51,"Yes","Part 3 was hard - ""didn't hear"" is ambiguous.",4,"Female",3,NA,NA,"Dem",0.06,0,0,0,0,0,0,NA,1,"WA","['CA', 'HI', 'WA']",NA,NA
3842,"default","the fundraiser was postponed","M",NA,"M-R-Jason.png","critical","list1","list1_2","list1_D","Liam doesn't see that","Jason","N",NA,"see",NA,NA,"R",2,"fundraiser","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.71,8367,58,NA,NA,"default","Interpreting meaning behind words in partisan opposites?","No",51,"Yes","Part 3 was hard - ""didn't hear"" is ambiguous.",4,"Female",3,NA,NA,"Dem",0.06,0,0,0,0,0,0,NA,1,"WA","['CA', 'HI', 'WA']",NA,NA
3942,"default","last month's newsletter was sent late","M",NA,"M-D-John.png","critical","list2","list2_2","list2_R","Liam isn't right that","John","N",NA,"be_right",NA,NA,"D",2,"newsletter","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.01,42405,38,NA,NA,"default","I don't know.","No",46,"Yes",NA,1,"Female",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"NY","['NY']",NA,NA
3942,"default","these events are well-organized","M",NA,"M-R-Ryan.png","critical","list2","list2_2","list2_R","Leah didn't acknowledge","Ryan","N",NA,"acknowledge",NA,NA,"R",2,"organized","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,22016,41,NA,NA,"default","I don't know.","No",46,"Yes",NA,1,"Female",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"NY","['NY']",NA,NA
3942,"default","the event was advertised on social media","M",NA,"M-R-Jason.png","critical","list2","list2_2","list2_R","Chloe doesn't think that","Jason","N",NA,"think",NA,NA,"R",2,"social_media","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,8248,46,NA,NA,"default","I don't know.","No",46,"Yes",NA,1,"Female",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"NY","['NY']",NA,NA
3942,"default","the agenda is longer than usual today","F",NA,"F-D-Michelle.png","critical","list2","list2_2","list2_R","Ethan isn't annoyed that","Michelle","N",NA,"be_annoyed",NA,NA,"D",2,"agenda","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,13351,48,NA,NA,"default","I don't know.","No",46,"Yes",NA,1,"Female",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"NY","['NY']",NA,NA
3942,"default","the organizers' contact info is outdated","F",NA,"F-D-Anna.png","critical","list2","list2_2","list2_R","Noah doesn't know that","Anna","N",NA,"know",NA,NA,"D",2,"contact","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,10191,54,NA,NA,"default","I don't know.","No",46,"Yes",NA,1,"Female",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"NY","['NY']",NA,NA
3942,"default","the break will be shortened today","F",NA,"F-R-Donna.png","critical","list2","list2_2","list2_R","Amelia didn't confess that","Donna","N",NA,"confess",NA,NA,"R",2,"break","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,9655,57,NA,NA,"default","I don't know.","No",46,"Yes",NA,1,"Female",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"NY","['NY']",NA,NA
4008,"default","the organizers' contact info is outdated","M",NA,"M-R-Anthony.png","critical","list2","list2_1","list2_D","Noah didn't pretend that","Anthony","N",NA,"pretend",NA,NA,"R",1,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.52,28737,42,NA,NA,"default","Stereotypes based upon appearances.","No",52,"Yes",NA,3,"Male",4,"None",NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"IN","['IN']",NA,NA
4008,"default","the event was advertised on social media","F",NA,"F-D-Michelle.png","critical","list2","list2_1","list2_D","Chloe isn't annoyed that","Michelle","N",NA,"be_annoyed",NA,NA,"D",1,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.9,18641,43,NA,NA,"default","Stereotypes based upon appearances.","No",52,"Yes",NA,3,"Male",4,"None",NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"IN","['IN']",NA,NA
4008,"default","these events are well-organized","F",NA,"F-D-Lisa.png","critical","list2","list2_1","list2_D","Leah isn't right that","Lisa","N",NA,"be_right",NA,NA,"D",1,"organized","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.07,11603,45,NA,NA,"default","Stereotypes based upon appearances.","No",52,"Yes",NA,3,"Male",4,"None",NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"IN","['IN']",NA,NA
4008,"default","the agenda is longer than usual today","M",NA,"M-R-Ryan.png","critical","list2","list2_1","list2_D","Ethan didn't admit that","Ryan","N",NA,"admit",NA,NA,"R",1,"agenda","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.76,9774,46,NA,NA,"default","Stereotypes based upon appearances.","No",52,"Yes",NA,3,"Male",4,"None",NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"IN","['IN']",NA,NA
4008,"default","last month's newsletter was sent late","F",NA,"F-R-Amy.png","critical","list2","list2_1","list2_D","Liam didn't acknowledge","Amy","N",NA,"acknowledge",NA,NA,"R",1,"newsletter","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.51,9207,52,NA,NA,"default","Stereotypes based upon appearances.","No",52,"Yes",NA,3,"Male",4,"None",NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"IN","['IN']",NA,NA
4008,"default","the break will be shortened today","M",NA,"M-D-Daniel.png","critical","list2","list2_1","list2_D","Amelia doesn't think that","Daniel","N",NA,"think",NA,NA,"D",1,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.54,9612,53,NA,NA,"default","Stereotypes based upon appearances.","No",52,"Yes",NA,3,"Male",4,"None",NA,"Rep",0.72,0,0,0,0,0,0,NA,1,"IN","['IN']",NA,NA
3910,"default","the fundraiser was postponed","M",NA,"M-D-James.png","critical","list1","list1_1","list1_R","Liam didn't confess that","James","N",NA,"confess",NA,NA,"D",1,"fundraiser","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.13,15919,39,NA,NA,"default","Opinion of others opinions about politics","No",58,"Yes","none",2,"Female",2,"none",NA,"Rep",0.11,0,0,0,0,0,0,NA,1,"TX","['CA']",NA,NA
3910,"default","the event started late","F",NA,"F-R-Sarah.png","critical","list1","list1_1","list1_R","Amelia isn't annoyed that","Sarah","N",NA,"be_annoyed",NA,NA,"R",1,"late","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.49,46967,46,NA,NA,"default","Opinion of others opinions about politics","No",58,"Yes","none",2,"Female",2,"none",NA,"Rep",0.11,0,0,0,0,0,0,NA,1,"TX","['CA']",NA,NA
3910,"default","the next event was rescheduled","F",NA,"F-D-Lisa.png","critical","list1","list1_1","list1_R","Noah didn't acknowledge","Lisa","N",NA,"acknowledge",NA,NA,"D",1,"next_event","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.11,12575,47,NA,NA,"default","Opinion of others opinions about politics","No",58,"Yes","none",2,"Female",2,"none",NA,"Rep",0.11,0,0,0,0,0,0,NA,1,"TX","['CA']",NA,NA
3910,"default","there are fewer participants this week","M",NA,"M-R-Ryan.png","critical","list1","list1_1","list1_R","Chloe didn't say that","Ryan","N",NA,"say",NA,NA,"R",1,"participants","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.04,15334,51,NA,NA,"default","Opinion of others opinions about politics","No",58,"Yes","none",2,"Female",2,"none",NA,"Rep",0.11,0,0,0,0,0,0,NA,1,"TX","['CA']",NA,NA
3910,"default","the previous meeting minutes were sent","F",NA,"F-D-Elizabeth.png","critical","list1","list1_1","list1_R","Ethan isn't right that","Elizabeth","N",NA,"be_right",NA,NA,"D",1,"minutes","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.07,9864,56,NA,NA,"default","Opinion of others opinions about politics","No",58,"Yes","none",2,"Female",2,"none",NA,"Rep",0.11,0,0,0,0,0,0,NA,1,"TX","['CA']",NA,NA
3910,"default","the registration due date is next week","M",NA,"M-R-Anthony.png","critical","list1","list1_1","list1_R","Leah doesn't think that","Anthony","N",NA,"think",NA,NA,"R",1,"registration","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.74,8415,57,NA,NA,"default","Opinion of others opinions about politics","No",58,"Yes","none",2,"Female",2,"none",NA,"Rep",0.11,0,0,0,0,0,0,NA,1,"TX","['CA']",NA,NA
4006,"default","the organizers' contact info is outdated","M",NA,"M-R-Anthony.png","critical","list2","list2_2","list2_D","Noah didn't admit that","Anthony","N",NA,"admit",NA,NA,"R",2,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,7632,39,NA,NA,"default","First impressions of people based on their political stance","No",23,"Yes",NA,1,"Male",2,NA,NA,"Dem",0.39,0,1,0,0,0,0,NA,0,"PA","['PA']",NA,NA
4006,"default","last month's newsletter was sent late","M",NA,"M-R-Ryan.png","critical","list2","list2_2","list2_D","Liam didn't say that","Ryan","N",NA,"say",NA,NA,"R",2,"newsletter","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,6216,48,NA,NA,"default","First impressions of people based on their political stance","No",23,"Yes",NA,1,"Male",2,NA,NA,"Dem",0.39,0,1,0,0,0,0,NA,0,"PA","['PA']",NA,NA
4006,"default","these events are well-organized","M",NA,"M-D-Daniel.png","critical","list2","list2_2","list2_D","Leah didn't confess that","Daniel","N",NA,"confess",NA,NA,"D",2,"organized","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,5680,53,NA,NA,"default","First impressions of people based on their political stance","No",23,"Yes",NA,1,"Male",2,NA,NA,"Dem",0.39,0,1,0,0,0,0,NA,0,"PA","['PA']",NA,NA
4006,"default","the agenda is longer than usual today","F",NA,"F-R-Amy.png","critical","list2","list2_2","list2_D","Ethan isn't right that","Amy","N",NA,"be_right",NA,NA,"R",2,"agenda","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,7776,54,NA,NA,"default","First impressions of people based on their political stance","No",23,"Yes",NA,1,"Male",2,NA,NA,"Dem",0.39,0,1,0,0,0,0,NA,0,"PA","['PA']",NA,NA
4006,"default","the event was advertised on social media","F",NA,"F-D-Helen.png","critical","list2","list2_2","list2_D","Chloe doesn't know that","Helen","N",NA,"know",NA,NA,"D",2,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,6495,55,NA,NA,"default","First impressions of people based on their political stance","No",23,"Yes",NA,1,"Male",2,NA,NA,"Dem",0.39,0,1,0,0,0,0,NA,0,"PA","['PA']",NA,NA
4006,"default","the break will be shortened today","F",NA,"F-D-Elizabeth.png","critical","list2","list2_2","list2_D","Amelia doesn't see that","Elizabeth","N",NA,"see",NA,NA,"D",2,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",1,6367,58,NA,NA,"default","First impressions of people based on their political stance","No",23,"Yes",NA,1,"Male",2,NA,NA,"Dem",0.39,0,1,0,0,0,0,NA,0,"PA","['PA']",NA,NA
3948,"default","the organizers' contact info is outdated","M",NA,"M-R-Anthony.png","critical","list2","list2_2","list2_D","Noah didn't hear that","Anthony","N",NA,"hear",NA,NA,"R",2,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.02,10040,42,NA,NA,"default","politics","No",27,"Yes",NA,3,"Male",2,NA,NA,"Rep",0,0,0,0,0,0,0,NA,1,"TX","['TX']",NA,NA
3948,"default","these events are well-organized","M",NA,"M-D-Daniel.png","critical","list2","list2_2","list2_D","Leah didn't acknowledge","Daniel","N",NA,"acknowledge",NA,NA,"D",2,"organized","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,18215,43,NA,NA,"default","politics","No",27,"Yes",NA,3,"Male",2,NA,NA,"Rep",0,0,0,0,0,0,0,NA,1,"TX","['TX']",NA,NA
3948,"default","the break will be shortened today","F",NA,"F-D-Michelle.png","critical","list2","list2_2","list2_D","Amelia doesn't see that","Michelle","N",NA,"see",NA,NA,"D",2,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.99,5777,50,NA,NA,"default","politics","No",27,"Yes",NA,3,"Male",2,NA,NA,"Rep",0,0,0,0,0,0,0,NA,1,"TX","['TX']",NA,NA
3948,"default","last month's newsletter was sent late","M",NA,"M-R-Michael.png","critical","list2","list2_2","list2_D","Liam isn't annoyed that","Michael","N",NA,"be_annoyed",NA,NA,"R",2,"newsletter","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.51,1935,55,NA,NA,"default","politics","No",27,"Yes",NA,3,"Male",2,NA,NA,"Rep",0,0,0,0,0,0,0,NA,1,"TX","['TX']",NA,NA
3948,"default","the event was advertised on social media","F",NA,"F-D-Lisa.png","critical","list2","list2_2","list2_D","Chloe didn't pretend that","Lisa","N",NA,"pretend",NA,NA,"D",2,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.94,9152,57,NA,NA,"default","politics","No",27,"Yes",NA,3,"Male",2,NA,NA,"Rep",0,0,0,0,0,0,0,NA,1,"TX","['TX']",NA,NA
3948,"default","the agenda is longer than usual today","F",NA,"F-R-Amy.png","critical","list2","list2_2","list2_D","Ethan doesn't know that","Amy","N",NA,"know",NA,NA,"R",2,"agenda","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.97,6360,59,NA,NA,"default","politics","No",27,"Yes",NA,3,"Male",2,NA,NA,"Rep",0,0,0,0,0,0,0,NA,1,"TX","['TX']",NA,NA
3993,"default","the event was advertised on social media","F",NA,"F-D-Lisa.png","critical","list2","list2_1","list2_D","Chloe didn't pretend that","Lisa","N",NA,"pretend",NA,NA,"D",1,"social_media","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.65,29884,38,NA,NA,"default","How people assume others think or judge others based on political affiliations, gender, race, and appearance.","No",24,"Yes",NA,3,"Male",5,"None","Progressives","Other",0,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3993,"default","the organizers' contact info is outdated","M",NA,"M-R-Jason.png","critical","list2","list2_1","list2_D","Noah isn't right that","Jason","N",NA,"be_right",NA,NA,"R",1,"contact","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0,9080,41,NA,NA,"default","How people assume others think or judge others based on political affiliations, gender, race, and appearance.","No",24,"Yes",NA,3,"Male",5,"None","Progressives","Other",0,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3993,"default","the break will be shortened today","F",NA,"F-D-Elizabeth.png","critical","list2","list2_1","list2_D","Amelia didn't admit that","Elizabeth","N",NA,"admit",NA,NA,"D",1,"break","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.37,5809,50,NA,NA,"default","How people assume others think or judge others based on political affiliations, gender, race, and appearance.","No",24,"Yes",NA,3,"Male",5,"None","Progressives","Other",0,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3993,"default","these events are well-organized","M",NA,"M-D-James.png","critical","list2","list2_1","list2_D","Leah doesn't see that","James","N",NA,"see",NA,NA,"D",1,"organized","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.93,3519,55,NA,NA,"default","How people assume others think or judge others based on political affiliations, gender, race, and appearance.","No",24,"Yes",NA,3,"Male",5,"None","Progressives","Other",0,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3993,"default","the agenda is longer than usual today","F",NA,"F-R-Amy.png","critical","list2","list2_1","list2_D","Ethan isn't annoyed that","Amy","N",NA,"be_annoyed",NA,NA,"R",1,"agenda","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.77,4818,57,NA,NA,"default","How people assume others think or judge others based on political affiliations, gender, race, and appearance.","No",24,"Yes",NA,3,"Male",5,"None","Progressives","Other",0,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3993,"default","last month's newsletter was sent late","M",NA,"M-R-Joseph.png","critical","list2","list2_1","list2_D","Liam doesn't think that","Joseph","N",NA,"think",NA,NA,"R",1,"newsletter","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.82,3333,58,NA,NA,"default","How people assume others think or judge others based on political affiliations, gender, race, and appearance.","No",24,"Yes",NA,3,"Male",5,"None","Progressives","Other",0,0,0,0,0,0,0,NA,1,"CA","['CA']",NA,NA
3780,"default","the fundraiser was postponed","M",NA,"M-R-Anthony.png","critical","list1","list1_1","list1_D","Liam didn't admit that","Anthony","N",NA,"admit",NA,NA,"R",1,"fundraiser","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.74,17288,41,NA,NA,"default","opinions in politics","No",18,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.67,0,0,0,0,0,0,NA,0,"CA","['CA']",NA,NA
3780,"default","there are fewer participants this week","F",NA,"F-D-Michelle.png","critical","list1","list1_1","list1_D","Chloe didn't pretend that","Michelle","N",NA,"pretend",NA,NA,"D",1,"participants","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.3,4425,44,NA,NA,"default","opinions in politics","No",18,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.67,0,0,0,0,0,0,NA,0,"CA","['CA']",NA,NA
3780,"default","the previous meeting minutes were sent","F",NA,"F-R-Donna.png","critical","list1","list1_1","list1_D","Ethan didn't suggest that","Donna","N",NA,"suggest",NA,NA,"R",1,"minutes","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.63,3229,45,NA,NA,"default","opinions in politics","No",18,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.67,0,0,0,0,0,0,NA,0,"CA","['CA']",NA,NA
3780,"default","the registration due date is next week","M",NA,"M-D-Daniel.png","critical","list1","list1_1","list1_D","Leah didn't say that","Daniel","N",NA,"say",NA,NA,"D",1,"registration","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.65,9165,47,NA,NA,"default","opinions in politics","No",18,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.67,0,0,0,0,0,0,NA,0,"CA","['CA']",NA,NA
3780,"default","the event started late","F",NA,"F-D-Elizabeth.png","critical","list1","list1_1","list1_D","Amelia doesn't see that","Elizabeth","N",NA,"see",NA,NA,"D",1,"late","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.56,4033,53,NA,NA,"default","opinions in politics","No",18,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.67,0,0,0,0,0,0,NA,0,"CA","['CA']",NA,NA
3780,"default","the next event was rescheduled","M",NA,"M-R-Jason.png","critical","list1","list1_1","list1_D","Noah isn't right that","Jason","N",NA,"be_right",NA,NA,"R",1,"next_event","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.28,2845,56,NA,NA,"default","opinions in politics","No",18,"Yes",NA,2,"Female",4,NA,NA,"Dem",0.67,0,0,0,0,0,0,NA,0,"CA","['CA']",NA,NA
3870,"default","the previous meeting minutes were sent","M",NA,"M-D-Tim.png","critical","list1","list1_2","list1_R","Ethan doesn't see that","Tim","N",NA,"see",NA,NA,"D",2,"minutes","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.72,9783,39,NA,NA,"default","First impressions of people based on their political parties.","No",25,"Yes",NA,3,"Female",3,NA,NA,"Green",0.49,0,0,0,0,0,0,NA,1,"AZ","['AZ']",NA,NA
3870,"default","the event started late","M",NA,"M-R-Anthony.png","critical","list1","list1_2","list1_R","Amelia isn't right that","Anthony","N",NA,"be_right",NA,NA,"R",2,"late","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.04,7311,52,NA,NA,"default","First impressions of people based on their political parties.","No",25,"Yes",NA,3,"Female",3,NA,NA,"Green",0.49,0,0,0,0,0,0,NA,1,"AZ","['AZ']",NA,NA
3870,"default","there are fewer participants this week","M",NA,"M-R-Jason.png","critical","list1","list1_2","list1_R","Chloe doesn't think that","Jason","N",NA,"think",NA,NA,"R",2,"participants","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.88,5752,54,NA,NA,"default","First impressions of people based on their political parties.","No",25,"Yes",NA,3,"Female",3,NA,NA,"Green",0.49,0,0,0,0,0,0,NA,1,"AZ","['AZ']",NA,NA
3870,"default","the next event was rescheduled","F",NA,"F-D-Anna.png","critical","list1","list1_2","list1_R","Noah didn't admit that","Anna","N",NA,"admit",NA,NA,"D",2,"next_event","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"block3",0.91,8344,55,NA,NA,"default","First impressions of people based on their political parties.","No",25,"Yes",NA,3,"Female",3,NA,NA,"Green",0.49,0,0,0,0,0,0,NA,1,"AZ","['AZ']",NA,NA
