workerid,proliferate.condition,CC,SpeakerGender,assertiveness_rating,block,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_genderMaxes,list_whichSpPoliticsFirst,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,speakerGendersMaxes,topic,true_false,whichSpPoliticsFirst,error
3987,default,it is too easy to buy guns,M,,block1,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_R,Owen isn't annoyed that,Daniel,liberal,1,be_annoyed,,,2985,19,D,,2,gun_laws,,R,
3987,default,mask mandates are unnecessary,M,0.49,block2,0.01,0.69,0.58,M-R-Jason.png,0.72,critical,list2,list2_2,list2_R,Wendy didn't say that,Jason,conservative,,say,,0.98,25717,21,R,0.85,2,masks,,R,
3987,default,it is too hard to get an abortion,F,0.8,block2,0.01,0.69,0.83,F-R-Donna.png,0.72,critical,list2,list2_2,list2_R,Grace didn't confess that,Donna,liberal,,confess,,1,16530,22,R,0.11,2,abortion,,R,
3987,default,closing businesses during COVID was unnecessary,F,0.87,block2,1,0.77,0.89,F-D-Veronica.png,0.75,MC,list2,list2_2,list2_R,NA,Veronica,conservative,,NA,,0,15278,23,D,0.18,2,lockdown,,R,
3987,default,the rich are taxed too much,M,0.73,block2,0,0.8,0.72,M-R-Eric.png,0.84,MC,list2,list2_2,list2_R,NA,Eric,conservative,,NA,,1,15352,24,R,0.13,2,taxes,,R,
3987,default,COVID is an overhyped virus,F,0.91,block2,0,0.53,0.96,F-R-Amy.png,0.64,critical,list2,list2_2,list2_R,Mary didn't confess that,Amy,conservative,,confess,,1,16867,25,R,0.89,2,COVID,,R,
3987,default,the military is underfunded,M,0.5,block2,0,0.68,0.36,M-R-Anthony.png,0.86,critical,list2,list2_2,list2_R,Emma didn't pretend that,Anthony,conservative,,pretend,,1,16124,26,R,0.91,2,military,,R,
3987,default,there are too few environmental laws,F,0.3,block2,1,0.93,0.87,F-D-Rachel.png,0.82,itIsT_F,list2,list2_2,list2_R,NA,Rachel,liberal,,NA,,0,18268,27,D,0.72,2,environment,,R,
3987,default,the uprising at the Capitol was patriotic,F,0.23,block2,1,0.78,0.87,F-D-Anna.png,0.81,critical,list2,list2_2,list2_R,Glenn isn't annoyed that,Anna,conservative,,be_annoyed,,0,16537,28,D,0.15,2,capitol_uprising,,R,
3987,default,Trump handled the pandemic well,M,0.51,block2,1,0.65,0.37,M-D-John.png,0.8,critical,list2,list2_2,list2_R,Danny didn't hear that,John,conservative,,hear,,0.01,16664,29,D,0.22,2,Trump_pandemic,,R,
3987,default,medicaid is underfunded,M,0.77,block2,0,0.52,0.47,M-R-Ryan.png,0.67,critical,list2,list2_2,list2_R,Allison didn't say that,Ryan,liberal,,say,,1,16905,30,R,0.28,2,medicaid,,R,
3987,default,immigrants support the economy,M,0.75,block2,1,0.52,0.51,M-D-James.png,0.65,critical,list2,list2_2,list2_R,Ben didn't hear that,James,liberal,,hear,,0.09,18480,31,D,0.5,2,immigrants,,R,
3987,default,it is too easy to buy guns,M,0.31,block2,1,0.53,0.32,M-D-Daniel.png,0.77,critical,list2,list2_2,list2_R,Owen isn't annoyed that,Daniel,liberal,,be_annoyed,,0,14220,32,D,0.77,2,gun_laws,,R,
3987,default,there are too many restrictions on welfare benefits,F,0.85,block2,0,0.61,0.88,F-R-Lily.png,0.69,itIsT_F,list2,list2_2,list2_R,NA,Lily,liberal,,NA,,0.9,17894,33,R,0.29,2,welfare,,R,
3987,default,the 2020 election was legitimate,F,0.94,block2,0.04,0.51,0.74,F-R-Kimberly.png,0.64,critical,list2,list2_2,list2_R,Jen didn't pretend that,Kimberly,liberal,,pretend,,0.91,13996,34,R,0,2,2020_election,,R,
3987,default,Trump's policies improved the American economy,F,0.67,block2,0.92,0.78,0.5,F-D-Elizabeth.png,0.79,critical,list2,list2_2,list2_R,Tony doesn't know that,Elizabeth,conservative,,know,,0.05,16446,35,D,0.3,2,Trump_economy,,R,
3987,default,the minimum wage is too low,F,0.63,block2,0.89,0.7,0.77,F-D-Lisa.png,0.8,critical,list2,list2_2,list2_R,Ken doesn't know that,Lisa,liberal,,know,,0,23737,36,D,0.89,2,minimum_wage,,R,
3987,default,the rich are taxed too much,M,,block3,,,,M-R-Eric.png,,MC,list2,list2_2,list2_R,NA,Eric,conservative,,NA,0.92,,6916,38,R,,2,taxes,NA,R,
3987,default,there are too few environmental laws,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list2,list2_2,list2_R,NA,Rachel,liberal,,NA,0.86,,8774,39,D,,2,environment,false,R,
3987,default,it is too hard to get an abortion,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_2,list2_R,Grace didn't confess that,Donna,liberal,,confess,0.51,,4597,40,R,,2,abortion,NA,R,
3987,default,the uprising at the Capitol was patriotic,F,,block3,,,,F-D-Anna.png,,critical,list2,list2_2,list2_R,Glenn isn't annoyed that,Anna,conservative,,be_annoyed,0.78,,10379,41,D,,2,capitol_uprising,NA,R,
3987,default,the 2020 election was legitimate,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_R,Jen didn't pretend that,Kimberly,liberal,,pretend,1,,9817,42,R,,2,2020_election,NA,R,
3987,default,it is too easy to buy guns,M,,block3,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_R,Owen isn't annoyed that,Daniel,liberal,,be_annoyed,1,,11220,43,D,,2,gun_laws,NA,R,
3987,default,the military is underfunded,M,,block3,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_R,Emma didn't pretend that,Anthony,conservative,,pretend,0.77,,5249,44,R,,2,military,NA,R,
3987,default,the organizers' contact info is outdated,F,,block3,,,,F-D-Helen.png,,critical,list2,list2_2,list2_R,Noah isn't annoyed that,Helen,N,,be_annoyed,0.49,,6202,45,D,,2,contact,NA,R,
3987,default,the event was advertised on social media,M,,block3,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_R,Chloe didn't pretend that,Joseph,N,,pretend,1,,6172,46,R,,2,social_media,NA,R,
3987,default,last month's newsletter was sent late,M,,block3,,,,M-D-Tim.png,,critical,list2,list2_2,list2_R,Liam didn't hear that,Tim,N,,hear,0.09,,4642,47,D,,2,newsletter,NA,R,
3987,default,mask mandates are unnecessary,M,,block3,,,,M-R-Jason.png,,critical,list2,list2_2,list2_R,Wendy didn't say that,Jason,conservative,,say,0.46,,13026,48,R,,2,masks,NA,R,
3987,default,the minimum wage is too low,F,,block3,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_R,Ken doesn't know that,Lisa,liberal,,know,0.62,,5227,49,D,,2,minimum_wage,NA,R,
3987,default,immigrants support the economy,M,,block3,,,,M-D-James.png,,critical,list2,list2_2,list2_R,Ben didn't hear that,James,liberal,,hear,0.67,,5008,50,D,,2,immigrants,NA,R,
3987,default,these events are well-organized,M,,block3,,,,M-R-Michael.png,,critical,list2,list2_2,list2_R,Leah didn't say that,Michael,N,,say,0.42,,6825,51,R,,2,organized,NA,R,
3987,default,the agenda is longer than usual today,F,,block3,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_R,Ethan doesn't know that,Michelle,N,,know,0.41,,3345,52,D,,2,agenda,NA,R,
3987,default,closing businesses during COVID was unnecessary,F,,block3,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_R,NA,Veronica,conservative,,NA,0.96,,4035,53,D,,2,lockdown,NA,R,
3987,default,Trump's policies improved the American economy,F,,block3,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_R,Tony doesn't know that,Elizabeth,conservative,,know,0.54,,5482,54,D,,2,Trump_economy,NA,R,
3987,default,Trump handled the pandemic well,M,,block3,,,,M-D-John.png,,critical,list2,list2_2,list2_R,Danny didn't hear that,John,conservative,,hear,0.43,,6600,55,D,,2,Trump_pandemic,NA,R,
3987,default,COVID is an overhyped virus,F,,block3,,,,F-R-Amy.png,,critical,list2,list2_2,list2_R,Mary didn't confess that,Amy,conservative,,confess,0.43,,7529,56,R,,2,COVID,NA,R,
3987,default,medicaid is underfunded,M,,block3,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_R,Allison didn't say that,Ryan,liberal,,say,0.4,,3832,57,R,,2,medicaid,NA,R,
3987,default,there are too many restrictions on welfare benefits,F,,block3,,,,F-R-Lily.png,,itIsT_F,list2,list2_2,list2_R,NA,Lily,liberal,,NA,0.93,,4515,58,R,,2,welfare,true,R,
3987,default,the break will be shortened today,F,,block3,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_R,Amelia didn't confess that,Sarah,N,,confess,0.29,,4792,59,R,,2,break,NA,R,
3771,default,closing businesses during COVID was necessary,F,,block1,,,,F-D-Rachel.png,,MC,list1,list1_1,list1_R,NA,Rachel,liberal,0.83,NA,,,10087,4,D,,1,lockdown,,R,
3771,default,the minimum wage is too high,M,,block1,,,,M-D-Tim.png,,critical,list1,list1_1,list1_R,Ken doesn't see that,Tim,conservative,0.22,see,,,9783,5,D,,1,minimum_wage,,R,
3771,default,the military is overfunded,M,,block1,,,,M-R-Ryan.png,,critical,list1,list1_1,list1_R,Emma didn't hear that,Ryan,liberal,0.51,hear,,,6199,6,R,,1,military,,R,
3771,default,COVID is a dangerous virus,M,,block1,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_R,Mary doesn't think that,Joseph,liberal,1,think,,,5167,7,R,,1,COVID,,R,
3771,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list1,list1_1,list1_R,NA,NA,NA,1,NA,,,55919,8,NA,,1,elections,,R,
3771,default,it is too difficult to buy guns,M,,block1,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_R,Owen didn't confess that,Daniel,conservative,0.5,confess,,,7047,9,D,,1,gun_laws,,R,
3771,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list1,list1_1,list1_R,NA,NA,NA,0.1,NA,,,71672,10,NA,,1,capital,,R,
3771,default,the uprising at the Capitol was domestic terrorism,F,,block1,,,,F-D-Michelle.png,,critical,list1,list1_1,list1_R,Glenn didn't confess that,Michelle,liberal,0.48,confess,,,6192,11,D,,1,capitol_uprising,,R,
3771,default,Trump handled the pandemic badly,F,,block1,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_R,Danny isn't right that,Lisa,liberal,0.46,be_right,,,6456,12,D,,1,Trump_pandemic,,R,
3771,default,it is too easy to get an abortion,M,,block1,,,,M-R-Jason.png,,critical,list1,list1_1,list1_R,Grace doesn't think that,Jason,conservative,0.21,think,,,4087,13,R,,1,abortion,,R,
3771,default,the 2020 election was rigged,F,,block1,,,,F-R-Donna.png,,critical,list1,list1_1,list1_R,Jen didn't hear that,Donna,conservative,0,hear,,,6080,14,R,,1,2020_election,,R,
3771,default,mask mandates are necessary,F,,block1,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_R,Wendy isn't annoyed that,Kimberly,liberal,1,be_annoyed,,,5552,15,R,,1,masks,,R,
3771,default,the rich are taxed too little,M,,block1,,,,M-R-Eric.png,,MC,list1,list1_1,list1_R,NA,Eric,liberal,0.1,NA,,,7215,16,R,,1,taxes,,R,
3771,default,medicaid is overfunded,F,,block1,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_R,Allison isn't annoyed that,Sarah,conservative,0.46,be_annoyed,,,4744,17,R,,1,medicaid,,R,
3771,default,Trump's policies damaged the American economy,M,,block1,,,,M-D-James.png,,critical,list1,list1_1,list1_R,Tony doesn't see that,James,liberal,0.76,see,,,7688,18,D,,1,Trump_economy,,R,
3771,default,immigrants steal jobs from Americans,F,,block1,,,,F-D-Anna.png,,critical,list1,list1_1,list1_R,Ben isn't right that,Anna,conservative,0.46,be_right,,,5272,19,D,,1,immigrants,,R,
3771,default,Trump handled the pandemic badly,F,0.64,block2,0.6,0.54,0.52,F-D-Lisa.png,0.59,critical,list1,list1_1,list1_R,Danny isn't right that,Lisa,liberal,,be_right,,0.54,38807,21,D,0.69,1,Trump_pandemic,,R,
3771,default,mask mandates are necessary,F,0.52,block2,0.53,0.52,0.52,F-R-Kimberly.png,0.57,critical,list1,list1_1,list1_R,Wendy isn't annoyed that,Kimberly,liberal,,be_annoyed,,0.53,31012,22,R,0.55,1,masks,,R,
3771,default,closing businesses during COVID was necessary,F,0.56,block2,0.63,0.52,0.52,F-D-Rachel.png,0.47,MC,list1,list1_1,list1_R,NA,Rachel,liberal,,NA,,0.48,25072,23,D,0.36,1,lockdown,,R,
3771,default,COVID is a dangerous virus,M,0.48,block2,0.45,0.5,0.54,M-R-Joseph.png,0.55,critical,list1,list1_1,list1_R,Mary doesn't think that,Joseph,liberal,,think,,0.7,26287,24,R,0.79,1,COVID,,R,
3771,default,it is too easy to get an abortion,M,0.31,block2,0.51,0.35,0.32,M-R-Jason.png,0.34,critical,list1,list1_1,list1_R,Grace doesn't think that,Jason,conservative,,think,,0.82,23480,25,R,0.13,1,abortion,,R,
3771,default,there are too few restrictions on welfare benefits,F,0.5,block2,0.45,0.66,0.6,F-R-Lily.png,0.35,itIsT_F,list1,list1_1,list1_R,NA,Lily,conservative,,NA,,0.76,30807,26,R,0.53,1,welfare,,R,
3771,default,immigrants steal jobs from Americans,F,0.56,block2,0.65,0.47,0.64,F-D-Anna.png,0.51,critical,list1,list1_1,list1_R,Ben isn't right that,Anna,conservative,,be_right,,0.42,20624,27,D,0.73,1,immigrants,,R,
3771,default,there are too many environmental laws,F,0.63,block2,0.78,0.73,0.79,F-D-Veronica.png,0.56,itIsT_F,list1,list1_1,list1_R,NA,Veronica,conservative,,NA,,0.33,24104,28,D,0.62,1,environment,,R,
3771,default,the minimum wage is too high,M,0.36,block2,0.7,0.31,0.46,M-D-Tim.png,0.34,critical,list1,list1_1,list1_R,Ken doesn't see that,Tim,conservative,,see,,0.38,17375,29,D,0.33,1,minimum_wage,,R,
3771,default,medicaid is overfunded,F,0.56,block2,0.27,0.58,0.46,F-R-Sarah.png,0.42,critical,list1,list1_1,list1_R,Allison isn't annoyed that,Sarah,conservative,,be_annoyed,,0.7,16680,30,R,0.54,1,medicaid,,R,
3771,default,the uprising at the Capitol was domestic terrorism,F,0.49,block2,0.78,0.53,0.41,F-D-Michelle.png,0.28,critical,list1,list1_1,list1_R,Glenn didn't confess that,Michelle,liberal,,confess,,0.26,21391,31,D,0.19,1,capitol_uprising,,R,
3771,default,it is too difficult to buy guns,M,0.48,block2,0.71,0.48,0.49,M-D-Daniel.png,0.46,critical,list1,list1_1,list1_R,Owen didn't confess that,Daniel,conservative,,confess,,0.28,15688,32,D,0.28,1,gun_laws,,R,
3771,default,Trump's policies damaged the American economy,M,0.5,block2,0.76,0.53,0.52,M-D-James.png,0.51,critical,list1,list1_1,list1_R,Tony doesn't see that,James,liberal,,see,,0.4,19176,33,D,0.82,1,Trump_economy,,R,
3771,default,the military is overfunded,M,0.43,block2,0.26,0.57,0.5,M-R-Ryan.png,0.35,critical,list1,list1_1,list1_R,Emma didn't hear that,Ryan,liberal,,hear,,0.79,17215,34,R,0.49,1,military,,R,
3771,default,the 2020 election was rigged,F,0.5,block2,0.29,0.48,0.51,F-R-Donna.png,0.47,critical,list1,list1_1,list1_R,Jen didn't hear that,Donna,conservative,,hear,,0.77,11847,35,R,0.71,1,2020_election,,R,
3771,default,the rich are taxed too little,M,0.49,block2,0.49,0.49,0.46,M-R-Eric.png,0.48,MC,list1,list1_1,list1_R,NA,Eric,liberal,,NA,,0.7,13904,36,R,0.23,1,taxes,,R,
3771,default,COVID is a dangerous virus,M,,block3,,,,M-R-Joseph.png,,critical,list1,list1_1,list1_R,Mary doesn't think that,Joseph,liberal,,think,0.84,,27822,38,R,,1,COVID,NA,R,
3771,default,the event started late,M,,block3,,,,M-R-Anthony.png,,critical,list1,list1_1,list1_R,Amelia doesn't think that,Anthony,N,,think,0.88,,23759,39,R,,1,late,NA,R,
3771,default,closing businesses during COVID was necessary,F,,block3,,,,F-D-Rachel.png,,MC,list1,list1_1,list1_R,NA,Rachel,liberal,,NA,0.95,,11783,40,D,,1,lockdown,NA,R,
3771,default,the previous meeting minutes were sent,M,,block3,,,,M-D-John.png,,critical,list1,list1_1,list1_R,Ethan doesn't see that,John,N,,see,0.72,,15207,41,D,,1,minutes,NA,R,
3771,default,the registration due date is next week,F,,block3,,,,F-R-Amy.png,,critical,list1,list1_1,list1_R,Leah isn't annoyed that,Amy,N,,be_annoyed,0.57,,11545,42,R,,1,registration,NA,R,
3771,default,the next event was rescheduled,F,,block3,,,,F-D-Helen.png,,critical,list1,list1_1,list1_R,Noah didn't confess that,Helen,N,,confess,0.71,,12477,43,D,,1,next_event,NA,R,
3771,default,medicaid is overfunded,F,,block3,,,,F-R-Sarah.png,,critical,list1,list1_1,list1_R,Allison isn't annoyed that,Sarah,conservative,,be_annoyed,0.81,,14063,44,R,,1,medicaid,NA,R,
3771,default,immigrants steal jobs from Americans,F,,block3,,,,F-D-Anna.png,,critical,list1,list1_1,list1_R,Ben isn't right that,Anna,conservative,,be_right,0.65,,11598,45,D,,1,immigrants,NA,R,
3771,default,the uprising at the Capitol was domestic terrorism,F,,block3,,,,F-D-Michelle.png,,critical,list1,list1_1,list1_R,Glenn didn't confess that,Michelle,liberal,,confess,0.47,,12999,46,D,,1,capitol_uprising,NA,R,
3771,default,the military is overfunded,M,,block3,,,,M-R-Ryan.png,,critical,list1,list1_1,list1_R,Emma didn't hear that,Ryan,liberal,,hear,0.5,,9895,47,R,,1,military,NA,R,
3771,default,mask mandates are necessary,F,,block3,,,,F-R-Kimberly.png,,critical,list1,list1_1,list1_R,Wendy isn't annoyed that,Kimberly,liberal,,be_annoyed,1,,14775,48,R,,1,masks,NA,R,
3771,default,there are fewer participants this week,M,,block3,,,,M-R-Michael.png,,critical,list1,list1_1,list1_R,Chloe didn't hear that,Michael,N,,hear,0.74,,19782,49,R,,1,participants,NA,R,
3771,default,the rich are taxed too little,M,,block3,,,,M-R-Eric.png,,MC,list1,list1_1,list1_R,NA,Eric,liberal,,NA,0.34,,6278,50,R,,1,taxes,NA,R,
3771,default,there are too few restrictions on welfare benefits,F,,block3,,,,F-R-Lily.png,,itIsT_F,list1,list1_1,list1_R,NA,Lily,conservative,,NA,0.62,,7184,51,R,,1,welfare,false,R,
3771,default,it is too easy to get an abortion,M,,block3,,,,M-R-Jason.png,,critical,list1,list1_1,list1_R,Grace doesn't think that,Jason,conservative,,think,0.34,,10799,52,R,,1,abortion,NA,R,
3771,default,the fundraiser was postponed,F,,block3,,,,F-D-Elizabeth.png,,critical,list1,list1_1,list1_R,Liam isn't right that,Elizabeth,N,,be_right,0.49,,8464,53,D,,1,fundraiser,NA,R,
3771,default,the minimum wage is too high,M,,block3,,,,M-D-Tim.png,,critical,list1,list1_1,list1_R,Ken doesn't see that,Tim,conservative,,see,0.47,,9112,54,D,,1,minimum_wage,NA,R,
3771,default,Trump handled the pandemic badly,F,,block3,,,,F-D-Lisa.png,,critical,list1,list1_1,list1_R,Danny isn't right that,Lisa,liberal,,be_right,0.71,,6799,55,D,,1,Trump_pandemic,NA,R,
3771,default,there are too many environmental laws,F,,block3,,,,F-D-Veronica.png,,itIsT_F,list1,list1_1,list1_R,NA,Veronica,conservative,,NA,0.61,,5895,56,D,,1,environment,true,R,
3771,default,Trump's policies damaged the American economy,M,,block3,,,,M-D-James.png,,critical,list1,list1_1,list1_R,Tony doesn't see that,James,liberal,,see,0.75,,5992,57,D,,1,Trump_economy,NA,R,
3771,default,the 2020 election was rigged,F,,block3,,,,F-R-Donna.png,,critical,list1,list1_1,list1_R,Jen didn't hear that,Donna,conservative,,hear,0,,9102,58,R,,1,2020_election,NA,R,
3771,default,it is too difficult to buy guns,M,,block3,,,,M-D-Daniel.png,,critical,list1,list1_1,list1_R,Owen didn't confess that,Daniel,conservative,,confess,0.48,,7152,59,D,,1,gun_laws,NA,R,
3992,default,the 2020 election was legitimate,M,,block1,,,,M-D-John.png,,critical,list2,list2_2,list2_D,Jen doesn't see that,John,liberal,1,see,,,5673,4,D,,2,2020_election,,D,
3992,default,immigrants support the economy,M,,block1,,,,M-R-Michael.png,,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Michael,liberal,1,be_annoyed,,,3789,5,R,,2,immigrants,,D,
3992,default,closing businesses during COVID was unnecessary,M,,block1,,,,M-R-Eric.png,,MC,list2,list2_2,list2_D,NA,Eric,conservative,0,NA,,,3769,6,R,,2,lockdown,,D,
3992,default,it is too easy to buy guns,F,,block1,,,,F-R-Amy.png,,critical,list2,list2_2,list2_D,Owen didn't confess that,Amy,liberal,1,confess,,,2483,7,R,,2,gun_laws,,D,
3992,default,Trump handled the pandemic well,M,,block1,,,,M-R-Jason.png,,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Jason,conservative,0,be_annoyed,,,10773,8,R,,2,Trump_pandemic,,D,
3992,default,medicaid is underfunded,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Allison didn't admit that,Tim,liberal,0.62,admit,,,6920,9,D,,2,medicaid,,D,
3992,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,1,NA,,,4273,10,NA,,2,elections,,D,
3992,default,the uprising at the Capitol was patriotic,M,,block1,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_D,Glenn didn't confess that,Anthony,conservative,0,confess,,,6822,11,R,,2,capitol_uprising,,D,
3992,default,it is too hard to get an abortion,F,,block1,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_D,Grace didn't acknowledge,Elizabeth,liberal,0.76,acknowledge,,,5196,12,D,,2,abortion,,D,
3992,default,mask mandates are unnecessary,M,,block1,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_D,Wendy didn't admit that,Daniel,conservative,0,admit,,,2830,13,D,,2,masks,,D,
3992,default,the minimum wage is too low,F,,block1,,,,F-R-Donna.png,,critical,list2,list2_2,list2_D,Ken didn't suggest that,Donna,liberal,1,suggest,,,3521,14,R,,2,minimum_wage,,D,
3992,default,the rich are taxed too much,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,0,NA,,,4590,15,D,,2,taxes,,D,
3992,default,COVID is an overhyped virus,F,,block1,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Mary didn't acknowledge,Anna,conservative,0,acknowledge,,,3249,16,D,,2,COVID,,D,
3992,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,0,NA,,,4012,17,NA,,2,capital,,D,
